//
//    Name:     cp932 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          04/15/98
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp932 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp932 order
//
0x0000:0x00,	//NULL
0x6536:0x9DBE,	//CJK UNIFIED IDEOGRAPH
0x6538:0x9DBF,	//CJK UNIFIED IDEOGRAPH
0x754B:0x9DC0,	//CJK UNIFIED IDEOGRAPH
0x6548:0x9DC1,	//CJK UNIFIED IDEOGRAPH
0x6556:0x9DC2,	//CJK UNIFIED IDEOGRAPH
0x6555:0x9DC3,	//CJK UNIFIED IDEOGRAPH
0x654D:0x9DC4,	//CJK UNIFIED IDEOGRAPH
0x6558:0x9DC5,	//CJK UNIFIED IDEOGRAPH
0x655E:0x9DC6,	//CJK UNIFIED IDEOGRAPH
0x655D:0x9DC7,	//CJK UNIFIED IDEOGRAPH
0x6572:0x9DC8,	//CJK UNIFIED IDEOGRAPH
0x6578:0x9DC9,	//CJK UNIFIED IDEOGRAPH
0x6582:0x9DCA,	//CJK UNIFIED IDEOGRAPH
0x6583:0x9DCB,	//CJK UNIFIED IDEOGRAPH
0x8B8A:0x9DCC,	//CJK UNIFIED IDEOGRAPH
0x659B:0x9DCD,	//CJK UNIFIED IDEOGRAPH
0x659F:0x9DCE,	//CJK UNIFIED IDEOGRAPH
0x65AB:0x9DCF,	//CJK UNIFIED IDEOGRAPH
0x65B7:0x9DD0,	//CJK UNIFIED IDEOGRAPH
0x65C3:0x9DD1,	//CJK UNIFIED IDEOGRAPH
0x65C6:0x9DD2,	//CJK UNIFIED IDEOGRAPH
0x65C1:0x9DD3,	//CJK UNIFIED IDEOGRAPH
0x65C4:0x9DD4,	//CJK UNIFIED IDEOGRAPH
0x65CC:0x9DD5,	//CJK UNIFIED IDEOGRAPH
0x65D2:0x9DD6,	//CJK UNIFIED IDEOGRAPH
0x65DB:0x9DD7,	//CJK UNIFIED IDEOGRAPH
0x65D9:0x9DD8,	//CJK UNIFIED IDEOGRAPH
0x65E0:0x9DD9,	//CJK UNIFIED IDEOGRAPH
0x65E1:0x9DDA,	//CJK UNIFIED IDEOGRAPH
0x65F1:0x9DDB,	//CJK UNIFIED IDEOGRAPH
0x6772:0x9DDC,	//CJK UNIFIED IDEOGRAPH
0x660A:0x9DDD,	//CJK UNIFIED IDEOGRAPH
0x6603:0x9DDE,	//CJK UNIFIED IDEOGRAPH
0x65FB:0x9DDF,	//CJK UNIFIED IDEOGRAPH
0x6773:0x9DE0,	//CJK UNIFIED IDEOGRAPH
0x6635:0x9DE1,	//CJK UNIFIED IDEOGRAPH
0x6636:0x9DE2,	//CJK UNIFIED IDEOGRAPH
0x6634:0x9DE3,	//CJK UNIFIED IDEOGRAPH
0x661C:0x9DE4,	//CJK UNIFIED IDEOGRAPH
0x664F:0x9DE5,	//CJK UNIFIED IDEOGRAPH
0x6644:0x9DE6,	//CJK UNIFIED IDEOGRAPH
0x6649:0x9DE7,	//CJK UNIFIED IDEOGRAPH
0x6641:0x9DE8,	//CJK UNIFIED IDEOGRAPH
0x665E:0x9DE9,	//CJK UNIFIED IDEOGRAPH
0x665D:0x9DEA,	//CJK UNIFIED IDEOGRAPH
0x6664:0x9DEB,	//CJK UNIFIED IDEOGRAPH
0x6667:0x9DEC,	//CJK UNIFIED IDEOGRAPH
0x6668:0x9DED,	//CJK UNIFIED IDEOGRAPH
0x665F:0x9DEE,	//CJK UNIFIED IDEOGRAPH
0x6662:0x9DEF,	//CJK UNIFIED IDEOGRAPH
0x6670:0x9DF0,	//CJK UNIFIED IDEOGRAPH
0x6683:0x9DF1,	//CJK UNIFIED IDEOGRAPH
0x6688:0x9DF2,	//CJK UNIFIED IDEOGRAPH
0x668E:0x9DF3,	//CJK UNIFIED IDEOGRAPH
0x6689:0x9DF4,	//CJK UNIFIED IDEOGRAPH
0x6684:0x9DF5,	//CJK UNIFIED IDEOGRAPH
0x6698:0x9DF6,	//CJK UNIFIED IDEOGRAPH
0x669D:0x9DF7,	//CJK UNIFIED IDEOGRAPH
0x66C1:0x9DF8,	//CJK UNIFIED IDEOGRAPH
0x66B9:0x9DF9,	//CJK UNIFIED IDEOGRAPH
0x66C9:0x9DFA,	//CJK UNIFIED IDEOGRAPH
0x66BE:0x9DFB,	//CJK UNIFIED IDEOGRAPH
0x66BC:0x9DFC,	//CJK UNIFIED IDEOGRAPH
0x66C4:0x9E40,	//CJK UNIFIED IDEOGRAPH
0x66B8:0x9E41,	//CJK UNIFIED IDEOGRAPH
0x66D6:0x9E42,	//CJK UNIFIED IDEOGRAPH
0x66DA:0x9E43,	//CJK UNIFIED IDEOGRAPH
0x66E0:0x9E44,	//CJK UNIFIED IDEOGRAPH
0x663F:0x9E45,	//CJK UNIFIED IDEOGRAPH
0x66E6:0x9E46,	//CJK UNIFIED IDEOGRAPH
0x66E9:0x9E47,	//CJK UNIFIED IDEOGRAPH
0x66F0:0x9E48,	//CJK UNIFIED IDEOGRAPH
0x66F5:0x9E49,	//CJK UNIFIED IDEOGRAPH
0x66F7:0x9E4A,	//CJK UNIFIED IDEOGRAPH
0x670F:0x9E4B,	//CJK UNIFIED IDEOGRAPH
0x6716:0x9E4C,	//CJK UNIFIED IDEOGRAPH
0x671E:0x9E4D,	//CJK UNIFIED IDEOGRAPH
0x6726:0x9E4E,	//CJK UNIFIED IDEOGRAPH
0x6727:0x9E4F,	//CJK UNIFIED IDEOGRAPH
0x9738:0x9E50,	//CJK UNIFIED IDEOGRAPH
0x672E:0x9E51,	//CJK UNIFIED IDEOGRAPH
0x673F:0x9E52,	//CJK UNIFIED IDEOGRAPH
0x6736:0x9E53,	//CJK UNIFIED IDEOGRAPH
0x6741:0x9E54,	//CJK UNIFIED IDEOGRAPH
0x6738:0x9E55,	//CJK UNIFIED IDEOGRAPH
0x6737:0x9E56,	//CJK UNIFIED IDEOGRAPH
0x6746:0x9E57,	//CJK UNIFIED IDEOGRAPH
0x675E:0x9E58,	//CJK UNIFIED IDEOGRAPH
0x6760:0x9E59,	//CJK UNIFIED IDEOGRAPH
0x6759:0x9E5A,	//CJK UNIFIED IDEOGRAPH
0x6763:0x9E5B,	//CJK UNIFIED IDEOGRAPH
0x6764:0x9E5C,	//CJK UNIFIED IDEOGRAPH
0x6789:0x9E5D,	//CJK UNIFIED IDEOGRAPH
0x6770:0x9E5E,	//CJK UNIFIED IDEOGRAPH
0x67A9:0x9E5F,	//CJK UNIFIED IDEOGRAPH
0x677C:0x9E60,	//CJK UNIFIED IDEOGRAPH
0x676A:0x9E61,	//CJK UNIFIED IDEOGRAPH
0x678C:0x9E62,	//CJK UNIFIED IDEOGRAPH
0x678B:0x9E63,	//CJK UNIFIED IDEOGRAPH
0x67A6:0x9E64,	//CJK UNIFIED IDEOGRAPH
0x67A1:0x9E65,	//CJK UNIFIED IDEOGRAPH
0x6785:0x9E66,	//CJK UNIFIED IDEOGRAPH
0x67B7:0x9E67,	//CJK UNIFIED IDEOGRAPH
0x67EF:0x9E68,	//CJK UNIFIED IDEOGRAPH
0x67B4:0x9E69,	//CJK UNIFIED IDEOGRAPH
0x67EC:0x9E6A,	//CJK UNIFIED IDEOGRAPH
0x67B3:0x9E6B,	//CJK UNIFIED IDEOGRAPH
0x67E9:0x9E6C,	//CJK UNIFIED IDEOGRAPH
0x67B8:0x9E6D,	//CJK UNIFIED IDEOGRAPH
0x67E4:0x9E6E,	//CJK UNIFIED IDEOGRAPH
0x67DE:0x9E6F,	//CJK UNIFIED IDEOGRAPH
0x67DD:0x9E70,	//CJK UNIFIED IDEOGRAPH
0x67E2:0x9E71,	//CJK UNIFIED IDEOGRAPH
0x67EE:0x9E72,	//CJK UNIFIED IDEOGRAPH
0x67B9:0x9E73,	//CJK UNIFIED IDEOGRAPH
0x67CE:0x9E74,	//CJK UNIFIED IDEOGRAPH
0x67C6:0x9E75,	//CJK UNIFIED IDEOGRAPH
0x67E7:0x9E76,	//CJK UNIFIED IDEOGRAPH
0x6A9C:0x9E77,	//CJK UNIFIED IDEOGRAPH
0x681E:0x9E78,	//CJK UNIFIED IDEOGRAPH
0x6846:0x9E79,	//CJK UNIFIED IDEOGRAPH
0x6829:0x9E7A,	//CJK UNIFIED IDEOGRAPH
0x6840:0x9E7B,	//CJK UNIFIED IDEOGRAPH
0x684D:0x9E7C,	//CJK UNIFIED IDEOGRAPH
0x6832:0x9E7D,	//CJK UNIFIED IDEOGRAPH
0x684E:0x9E7E,	//CJK UNIFIED IDEOGRAPH
0x68B3:0x9E80,	//CJK UNIFIED IDEOGRAPH
0x682B:0x9E81,	//CJK UNIFIED IDEOGRAPH
0x6859:0x9E82,	//CJK UNIFIED IDEOGRAPH
0x6863:0x9E83,	//CJK UNIFIED IDEOGRAPH
0x6877:0x9E84,	//CJK UNIFIED IDEOGRAPH
0x687F:0x9E85,	//CJK UNIFIED IDEOGRAPH
0x689F:0x9E86,	//CJK UNIFIED IDEOGRAPH
0x688F:0x9E87,	//CJK UNIFIED IDEOGRAPH
0x68AD:0x9E88,	//CJK UNIFIED IDEOGRAPH
0x6894:0x9E89,	//CJK UNIFIED IDEOGRAPH
0x689D:0x9E8A,	//CJK UNIFIED IDEOGRAPH
0x689B:0x9E8B,	//CJK UNIFIED IDEOGRAPH
0x6883:0x9E8C,	//CJK UNIFIED IDEOGRAPH
0x6AAE:0x9E8D,	//CJK UNIFIED IDEOGRAPH
0x68B9:0x9E8E,	//CJK UNIFIED IDEOGRAPH
0x6874:0x9E8F,	//CJK UNIFIED IDEOGRAPH
0x68B5:0x9E90,	//CJK UNIFIED IDEOGRAPH
0x68A0:0x9E91,	//CJK UNIFIED IDEOGRAPH
0x68BA:0x9E92,	//CJK UNIFIED IDEOGRAPH
0x690F:0x9E93,	//CJK UNIFIED IDEOGRAPH
0x688D:0x9E94,	//CJK UNIFIED IDEOGRAPH
0x687E:0x9E95,	//CJK UNIFIED IDEOGRAPH
0x6901:0x9E96,	//CJK UNIFIED IDEOGRAPH
0x68CA:0x9E97,	//CJK UNIFIED IDEOGRAPH
0x6908:0x9E98,	//CJK UNIFIED IDEOGRAPH
0x68D8:0x9E99,	//CJK UNIFIED IDEOGRAPH
0x6922:0x9E9A,	//CJK UNIFIED IDEOGRAPH
0x6926:0x9E9B,	//CJK UNIFIED IDEOGRAPH
0x68E1:0x9E9C,	//CJK UNIFIED IDEOGRAPH
0x690C:0x9E9D,	//CJK UNIFIED IDEOGRAPH
0x68CD:0x9E9E,	//CJK UNIFIED IDEOGRAPH
0x68D4:0x9E9F,	//CJK UNIFIED IDEOGRAPH
0x68E7:0x9EA0,	//CJK UNIFIED IDEOGRAPH
0x68D5:0x9EA1,	//CJK UNIFIED IDEOGRAPH
0x6936:0x9EA2,	//CJK UNIFIED IDEOGRAPH
0x6912:0x9EA3,	//CJK UNIFIED IDEOGRAPH
0x6904:0x9EA4,	//CJK UNIFIED IDEOGRAPH
0x68D7:0x9EA5,	//CJK UNIFIED IDEOGRAPH
0x68E3:0x9EA6,	//CJK UNIFIED IDEOGRAPH
0x6925:0x9EA7,	//CJK UNIFIED IDEOGRAPH
0x68F9:0x9EA8,	//CJK UNIFIED IDEOGRAPH
0x68E0:0x9EA9,	//CJK UNIFIED IDEOGRAPH
0x68EF:0x9EAA,	//CJK UNIFIED IDEOGRAPH
0x6928:0x9EAB,	//CJK UNIFIED IDEOGRAPH
0x692A:0x9EAC,	//CJK UNIFIED IDEOGRAPH
0x691A:0x9EAD,	//CJK UNIFIED IDEOGRAPH
0x6923:0x9EAE,	//CJK UNIFIED IDEOGRAPH
0x6921:0x9EAF,	//CJK UNIFIED IDEOGRAPH
0x68C6:0x9EB0,	//CJK UNIFIED IDEOGRAPH
0x6979:0x9EB1,	//CJK UNIFIED IDEOGRAPH
0x6977:0x9EB2,	//CJK UNIFIED IDEOGRAPH
0x695C:0x9EB3,	//CJK UNIFIED IDEOGRAPH
0x6978:0x9EB4,	//CJK UNIFIED IDEOGRAPH
0x696B:0x9EB5,	//CJK UNIFIED IDEOGRAPH
0x6954:0x9EB6,	//CJK UNIFIED IDEOGRAPH
0x697E:0x9EB7,	//CJK UNIFIED IDEOGRAPH
0x696E:0x9EB8,	//CJK UNIFIED IDEOGRAPH
0x6939:0x9EB9,	//CJK UNIFIED IDEOGRAPH
0x6974:0x9EBA,	//CJK UNIFIED IDEOGRAPH
0x693D:0x9EBB,	//CJK UNIFIED IDEOGRAPH
0x6959:0x9EBC,	//CJK UNIFIED IDEOGRAPH
0x6930:0x9EBD,	//CJK UNIFIED IDEOGRAPH
0x6961:0x9EBE,	//CJK UNIFIED IDEOGRAPH
0x695E:0x9EBF,	//CJK UNIFIED IDEOGRAPH
0x695D:0x9EC0,	//CJK UNIFIED IDEOGRAPH
0x6981:0x9EC1,	//CJK UNIFIED IDEOGRAPH
0x696A:0x9EC2,	//CJK UNIFIED IDEOGRAPH
0x69B2:0x9EC3,	//CJK UNIFIED IDEOGRAPH
0x69AE:0x9EC4,	//CJK UNIFIED IDEOGRAPH
0x69D0:0x9EC5,	//CJK UNIFIED IDEOGRAPH
0x69BF:0x9EC6,	//CJK UNIFIED IDEOGRAPH
0x69C1:0x9EC7,	//CJK UNIFIED IDEOGRAPH
0x69D3:0x9EC8,	//CJK UNIFIED IDEOGRAPH
0x69BE:0x9EC9,	//CJK UNIFIED IDEOGRAPH
0x69CE:0x9ECA,	//CJK UNIFIED IDEOGRAPH
0x5BE8:0x9ECB,	//CJK UNIFIED IDEOGRAPH
0x69CA:0x9ECC,	//CJK UNIFIED IDEOGRAPH
0x69DD:0x9ECD,	//CJK UNIFIED IDEOGRAPH
0x69BB:0x9ECE,	//CJK UNIFIED IDEOGRAPH
0x69C3:0x9ECF,	//CJK UNIFIED IDEOGRAPH
0x69A7:0x9ED0,	//CJK UNIFIED IDEOGRAPH
0x6A2E:0x9ED1,	//CJK UNIFIED IDEOGRAPH
0x6991:0x9ED2,	//CJK UNIFIED IDEOGRAPH
0x69A0:0x9ED3,	//CJK UNIFIED IDEOGRAPH
0x699C:0x9ED4,	//CJK UNIFIED IDEOGRAPH
0x6995:0x9ED5,	//CJK UNIFIED IDEOGRAPH
0x69B4:0x9ED6,	//CJK UNIFIED IDEOGRAPH
0x69DE:0x9ED7,	//CJK UNIFIED IDEOGRAPH
0x69E8:0x9ED8,	//CJK UNIFIED IDEOGRAPH
0x6A02:0x9ED9,	//CJK UNIFIED IDEOGRAPH
0x6A1B:0x9EDA,	//CJK UNIFIED IDEOGRAPH
0x69FF:0x9EDB,	//CJK UNIFIED IDEOGRAPH
0x6B0A:0x9EDC,	//CJK UNIFIED IDEOGRAPH
0x69F9:0x9EDD,	//CJK UNIFIED IDEOGRAPH
0x69F2:0x9EDE,	//CJK UNIFIED IDEOGRAPH
0x69E7:0x9EDF,	//CJK UNIFIED IDEOGRAPH
0x6A05:0x9EE0,	//CJK UNIFIED IDEOGRAPH
0x69B1:0x9EE1,	//CJK UNIFIED IDEOGRAPH
0x6A1E:0x9EE2,	//CJK UNIFIED IDEOGRAPH
0x69ED:0x9EE3,	//CJK UNIFIED IDEOGRAPH
0x6A14:0x9EE4,	//CJK UNIFIED IDEOGRAPH
0x69EB:0x9EE5,	//CJK UNIFIED IDEOGRAPH
0x6A0A:0x9EE6,	//CJK UNIFIED IDEOGRAPH
0x6A12:0x9EE7,	//CJK UNIFIED IDEOGRAPH
0x6AC1:0x9EE8,	//CJK UNIFIED IDEOGRAPH
0x6A23:0x9EE9,	//CJK UNIFIED IDEOGRAPH
0x6A13:0x9EEA,	//CJK UNIFIED IDEOGRAPH
0x6A44:0x9EEB,	//CJK UNIFIED IDEOGRAPH
0x6A0C:0x9EEC,	//CJK UNIFIED IDEOGRAPH
0x6A72:0x9EED,	//CJK UNIFIED IDEOGRAPH
0x6A36:0x9EEE,	//CJK UNIFIED IDEOGRAPH
0x6A78:0x9EEF,	//CJK UNIFIED IDEOGRAPH
0x6A47:0x9EF0,	//CJK UNIFIED IDEOGRAPH
0x6A62:0x9EF1,	//CJK UNIFIED IDEOGRAPH
0x6A59:0x9EF2,	//CJK UNIFIED IDEOGRAPH
0x6A66:0x9EF3,	//CJK UNIFIED IDEOGRAPH
0x6A48:0x9EF4,	//CJK UNIFIED IDEOGRAPH
0x6A38:0x9EF5,	//CJK UNIFIED IDEOGRAPH
0x6A22:0x9EF6,	//CJK UNIFIED IDEOGRAPH
0x6A90:0x9EF7,	//CJK UNIFIED IDEOGRAPH
0x6A8D:0x9EF8,	//CJK UNIFIED IDEOGRAPH
0x6AA0:0x9EF9,	//CJK UNIFIED IDEOGRAPH
0x6A84:0x9EFA,	//CJK UNIFIED IDEOGRAPH
0x6AA2:0x9EFB,	//CJK UNIFIED IDEOGRAPH
0x6AA3:0x9EFC,	//CJK UNIFIED IDEOGRAPH
0x6A97:0x9F40,	//CJK UNIFIED IDEOGRAPH
0x8617:0x9F41,	//CJK UNIFIED IDEOGRAPH
0x6ABB:0x9F42,	//CJK UNIFIED IDEOGRAPH
0x6AC3:0x9F43,	//CJK UNIFIED IDEOGRAPH
0x6AC2:0x9F44,	//CJK UNIFIED IDEOGRAPH
0x6AB8:0x9F45,	//CJK UNIFIED IDEOGRAPH
0x6AB3:0x9F46,	//CJK UNIFIED IDEOGRAPH
0x6AAC:0x9F47,	//CJK UNIFIED IDEOGRAPH
0x6ADE:0x9F48,	//CJK UNIFIED IDEOGRAPH
0x6AD1:0x9F49,	//CJK UNIFIED IDEOGRAPH
0x6ADF:0x9F4A,	//CJK UNIFIED IDEOGRAPH
0x6AAA:0x9F4B,	//CJK UNIFIED IDEOGRAPH
0x6ADA:0x9F4C,	//CJK UNIFIED IDEOGRAPH
0x6AEA:0x9F4D,	//CJK UNIFIED IDEOGRAPH
0x6AFB:0x9F4E,	//CJK UNIFIED IDEOGRAPH
0x6B05:0x9F4F,	//CJK UNIFIED IDEOGRAPH
0x8616:0x9F50,	//CJK UNIFIED IDEOGRAPH
0x6AFA:0x9F51,	//CJK UNIFIED IDEOGRAPH
0x6B12:0x9F52,	//CJK UNIFIED IDEOGRAPH
0x6B16:0x9F53,	//CJK UNIFIED IDEOGRAPH
0x9B31:0x9F54,	//CJK UNIFIED IDEOGRAPH
0x6B1F:0x9F55,	//CJK UNIFIED IDEOGRAPH
0x6B38:0x9F56,	//CJK UNIFIED IDEOGRAPH
0x6B37:0x9F57,	//CJK UNIFIED IDEOGRAPH
0x76DC:0x9F58,	//CJK UNIFIED IDEOGRAPH
0x6B39:0x9F59,	//CJK UNIFIED IDEOGRAPH
0x98EE:0x9F5A,	//CJK UNIFIED IDEOGRAPH
0x6B47:0x9F5B,	//CJK UNIFIED IDEOGRAPH
0x6B43:0x9F5C,	//CJK UNIFIED IDEOGRAPH
0x6B49:0x9F5D,	//CJK UNIFIED IDEOGRAPH
0x6B50:0x9F5E,	//CJK UNIFIED IDEOGRAPH
0x6B59:0x9F5F,	//CJK UNIFIED IDEOGRAPH
0x6B54:0x9F60,	//CJK UNIFIED IDEOGRAPH
0x6B5B:0x9F61,	//CJK UNIFIED IDEOGRAPH
0x6B5F:0x9F62,	//CJK UNIFIED IDEOGRAPH
0x6B61:0x9F63,	//CJK UNIFIED IDEOGRAPH
0x6B78:0x9F64,	//CJK UNIFIED IDEOGRAPH
0x6B79:0x9F65,	//CJK UNIFIED IDEOGRAPH
0x6B7F:0x9F66,	//CJK UNIFIED IDEOGRAPH
0x6B80:0x9F67,	//CJK UNIFIED IDEOGRAPH
0x6B84:0x9F68,	//CJK UNIFIED IDEOGRAPH
0x6B83:0x9F69,	//CJK UNIFIED IDEOGRAPH
0x6B8D:0x9F6A,	//CJK UNIFIED IDEOGRAPH
0x6B98:0x9F6B,	//CJK UNIFIED IDEOGRAPH
0x6B95:0x9F6C,	//CJK UNIFIED IDEOGRAPH
0x6B9E:0x9F6D,	//CJK UNIFIED IDEOGRAPH
0x6BA4:0x9F6E,	//CJK UNIFIED IDEOGRAPH
0x6BAA:0x9F6F,	//CJK UNIFIED IDEOGRAPH
0x6BAB:0x9F70,	//CJK UNIFIED IDEOGRAPH
0x6BAF:0x9F71,	//CJK UNIFIED IDEOGRAPH
0x6BB2:0x9F72,	//CJK UNIFIED IDEOGRAPH
0x6BB1:0x9F73,	//CJK UNIFIED IDEOGRAPH
0x6BB3:0x9F74,	//CJK UNIFIED IDEOGRAPH
0x6BB7:0x9F75,	//CJK UNIFIED IDEOGRAPH
0x6BBC:0x9F76,	//CJK UNIFIED IDEOGRAPH
0x6BC6:0x9F77,	//CJK UNIFIED IDEOGRAPH
0x6BCB:0x9F78,	//CJK UNIFIED IDEOGRAPH
0x6BD3:0x9F79,	//CJK UNIFIED IDEOGRAPH
0x6BDF:0x9F7A,	//CJK UNIFIED IDEOGRAPH
0x6BEC:0x9F7B,	//CJK UNIFIED IDEOGRAPH
0x6BEB:0x9F7C,	//CJK UNIFIED IDEOGRAPH
0x6BF3:0x9F7D,	//CJK UNIFIED IDEOGRAPH
0x6BEF:0x9F7E,	//CJK UNIFIED IDEOGRAPH
0x9EBE:0x9F80,	//CJK UNIFIED IDEOGRAPH
0x6C08:0x9F81,	//CJK UNIFIED IDEOGRAPH
0x6C13:0x9F82,	//CJK UNIFIED IDEOGRAPH
0x6C14:0x9F83,	//CJK UNIFIED IDEOGRAPH
0x6C1B:0x9F84,	//CJK UNIFIED IDEOGRAPH
0x6C24:0x9F85,	//CJK UNIFIED IDEOGRAPH
0x6C23:0x9F86,	//CJK UNIFIED IDEOGRAPH
0x6C5E:0x9F87,	//CJK UNIFIED IDEOGRAPH
0x6C55:0x9F88,	//CJK UNIFIED IDEOGRAPH
0x6C62:0x9F89,	//CJK UNIFIED IDEOGRAPH
0x6C6A:0x9F8A,	//CJK UNIFIED IDEOGRAPH
0x6C82:0x9F8B,	//CJK UNIFIED IDEOGRAPH
0x6C8D:0x9F8C,	//CJK UNIFIED IDEOGRAPH
0x6C9A:0x9F8D,	//CJK UNIFIED IDEOGRAPH
0x6C81:0x9F8E,	//CJK UNIFIED IDEOGRAPH
0x6C9B:0x9F8F,	//CJK UNIFIED IDEOGRAPH
0x6C7E:0x9F90,	//CJK UNIFIED IDEOGRAPH
0x6C68:0x9F91,	//CJK UNIFIED IDEOGRAPH
0x6C73:0x9F92,	//CJK UNIFIED IDEOGRAPH
0x6C92:0x9F93,	//CJK UNIFIED IDEOGRAPH
0x6C90:0x9F94,	//CJK UNIFIED IDEOGRAPH
0x6CC4:0x9F95,	//CJK UNIFIED IDEOGRAPH
0x6CF1:0x9F96,	//CJK UNIFIED IDEOGRAPH
0x6CD3:0x9F97,	//CJK UNIFIED IDEOGRAPH
0x6CBD:0x9F98,	//CJK UNIFIED IDEOGRAPH
0x6CD7:0x9F99,	//CJK UNIFIED IDEOGRAPH
0x6CC5:0x9F9A,	//CJK UNIFIED IDEOGRAPH
0x6CDD:0x9F9B,	//CJK UNIFIED IDEOGRAPH
0x6CAE:0x9F9C,	//CJK UNIFIED IDEOGRAPH
0x6CB1:0x9F9D,	//CJK UNIFIED IDEOGRAPH
0x6CBE:0x9F9E,	//CJK UNIFIED IDEOGRAPH
0x6CBA:0x9F9F,	//CJK UNIFIED IDEOGRAPH
0x6CDB:0x9FA0,	//CJK UNIFIED IDEOGRAPH
0x6CEF:0x9FA1,	//CJK UNIFIED IDEOGRAPH
0x6CD9:0x9FA2,	//CJK UNIFIED IDEOGRAPH
0x6CEA:0x9FA3,	//CJK UNIFIED IDEOGRAPH
0x6D1F:0x9FA4,	//CJK UNIFIED IDEOGRAPH
0x884D:0x9FA5,	//CJK UNIFIED IDEOGRAPH
0x6D36:0x9FA6,	//CJK UNIFIED IDEOGRAPH
0x6D2B:0x9FA7,	//CJK UNIFIED IDEOGRAPH
0x6D3D:0x9FA8,	//CJK UNIFIED IDEOGRAPH
0x6D38:0x9FA9,	//CJK UNIFIED IDEOGRAPH
0x6D19:0x9FAA,	//CJK UNIFIED IDEOGRAPH
0x6D35:0x9FAB,	//CJK UNIFIED IDEOGRAPH
0x6D33:0x9FAC,	//CJK UNIFIED IDEOGRAPH
0x6D12:0x9FAD,	//CJK UNIFIED IDEOGRAPH
0x6D0C:0x9FAE,	//CJK UNIFIED IDEOGRAPH
0x6D63:0x9FAF,	//CJK UNIFIED IDEOGRAPH
0x6D93:0x9FB0,	//CJK UNIFIED IDEOGRAPH
0x6D64:0x9FB1,	//CJK UNIFIED IDEOGRAPH
0x6D5A:0x9FB2,	//CJK UNIFIED IDEOGRAPH
0x6D79:0x9FB3,	//CJK UNIFIED IDEOGRAPH
0x6D59:0x9FB4,	//CJK UNIFIED IDEOGRAPH
0x6D8E:0x9FB5,	//CJK UNIFIED IDEOGRAPH
0x6D95:0x9FB6,	//CJK UNIFIED IDEOGRAPH
0x6FE4:0x9FB7,	//CJK UNIFIED IDEOGRAPH
0x6D85:0x9FB8,	//CJK UNIFIED IDEOGRAPH
0x6DF9:0x9FB9,	//CJK UNIFIED IDEOGRAPH
0x6E15:0x9FBA,	//CJK UNIFIED IDEOGRAPH
0x6E0A:0x9FBB,	//CJK UNIFIED IDEOGRAPH
0x6DB5:0x9FBC,	//CJK UNIFIED IDEOGRAPH
0x6DC7:0x9FBD,	//CJK UNIFIED IDEOGRAPH
0x6DE6:0x9FBE,	//CJK UNIFIED IDEOGRAPH
0x6DB8:0x9FBF,	//CJK UNIFIED IDEOGRAPH
0x6DC6:0x9FC0,	//CJK UNIFIED IDEOGRAPH
0x6DEC:0x9FC1,	//CJK UNIFIED IDEOGRAPH
0x6DDE:0x9FC2,	//CJK UNIFIED IDEOGRAPH
0x6DCC:0x9FC3,	//CJK UNIFIED IDEOGRAPH
0x6DE8:0x9FC4,	//CJK UNIFIED IDEOGRAPH
0x6DD2:0x9FC5,	//CJK UNIFIED IDEOGRAPH
0x6DC5:0x9FC6,	//CJK UNIFIED IDEOGRAPH
0x6DFA:0x9FC7,	//CJK UNIFIED IDEOGRAPH
0x6DD9:0x9FC8,	//CJK UNIFIED IDEOGRAPH
0x6DE4:0x9FC9,	//CJK UNIFIED IDEOGRAPH
0x6DD5:0x9FCA,	//CJK UNIFIED IDEOGRAPH
0x6DEA:0x9FCB,	//CJK UNIFIED IDEOGRAPH
0x6DEE:0x9FCC,	//CJK UNIFIED IDEOGRAPH
0x6E2D:0x9FCD,	//CJK UNIFIED IDEOGRAPH
0x6E6E:0x9FCE,	//CJK UNIFIED IDEOGRAPH
0x6E2E:0x9FCF,	//CJK UNIFIED IDEOGRAPH
0x6E19:0x9FD0,	//CJK UNIFIED IDEOGRAPH
0x6E72:0x9FD1,	//CJK UNIFIED IDEOGRAPH
0x6E5F:0x9FD2,	//CJK UNIFIED IDEOGRAPH
0x6E3E:0x9FD3,	//CJK UNIFIED IDEOGRAPH
0x6E23:0x9FD4,	//CJK UNIFIED IDEOGRAPH
0x6E6B:0x9FD5,	//CJK UNIFIED IDEOGRAPH
0x6E2B:0x9FD6,	//CJK UNIFIED IDEOGRAPH
0x6E76:0x9FD7,	//CJK UNIFIED IDEOGRAPH
0x6E4D:0x9FD8,	//CJK UNIFIED IDEOGRAPH
0x6E1F:0x9FD9,	//CJK UNIFIED IDEOGRAPH
0x6E43:0x9FDA,	//CJK UNIFIED IDEOGRAPH
0x6E3A:0x9FDB,	//CJK UNIFIED IDEOGRAPH
0x6E4E:0x9FDC,	//CJK UNIFIED IDEOGRAPH
0x6E24:0x9FDD,	//CJK UNIFIED IDEOGRAPH
0x6EFF:0x9FDE,	//CJK UNIFIED IDEOGRAPH
